Voyage ID,Vessel name,Voyage itinerary imputed port where began (ptdepimp) place,Voyage itinerary imputed principal place of slave purchase (mjbyptimp) ,Voyage itinerary imputed principal port of slave disembarkation (mjslptimp) place,Year of arrival at port of disembarkation,Slaves arrived at 1st port,Slaves died during middle passage
51748,S Jorge e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1719,,
51749,NS do Bonsucesso e S Antônio,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1719,,
51750,NS da Conceição e S Antônio da Mouraria,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1719,,
51751,NS do Rosario e Almas,"Bahia, port unspecified",Elmina,"Bahia, port unspecified",1719,,
51752,NS da Boa Morte Conceição e S Boaventura,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1720,,
51753,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1719,,
51754,Santíssimo Sacramento S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1719,,
51755,S Antônio e Almas,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1719,,
51756,NS das Brotas e S Estevão,"Bahia, port unspecified",Calabar,"Bahia, port unspecified",1719,,
51757,NS da Purificação,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1720,,
51758,NS da Guia S Antônio e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1720,,
51759,NS das Brotas e Piedade,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1719,,
51760,NS da Graça,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1720,,
51761,NS do Rosario e S Domingos,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1719,,
51762,NS do Bonsucesso de Bouças e S Sebastião,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1720,,
51763,NS da Soledade S Antônio e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1720,,
51764,Santíssimo Sacramento S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51765,NS da Guia S Antônio e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1721,,
51766,NS da Conceição e S Antônio da Mouraria,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51767,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51768,NS de Monserrat e Piedade,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1722,,
51769,NS da Piedade e S Jorge,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1720,,
51771,NS do Rosario S José e S Domingos,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1722,,
51772,NS da Ajuda e S Félix,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51773,NS da Boa Hora Santana S Joaquim e S Antônio,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51774,NS da Soledade S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51778,NS da Piedade e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51779,NS da Graça,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51780,NS da Guia e S Pedro da Guarda,"Bahia, port unspecified",Elmina,"Bahia, port unspecified",1723,,
51781,S Jorge e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51782,NS do Rosario e S Domingos,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1721,,
51783,NS da Guia e S Boaventura,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51784,NS da Guia S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51785,NS de Nazaré e S Antônio das Barreiras,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51786,NS do Tejo e Barroquinha,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1721,,
51787,NS da Purificação e S Antônio da Barra,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1722,,
51788,S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,116,
51789,NS da Oliveira S Antônio e Almas,"Bahia, port unspecified",Elmina,"Bahia, port unspecified",1723,,
51790,NS Mãe de Deus e S José,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1723,,
51791,NS do Rosario e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1722,,
51792,NS da Conceição e S Antônio da Mouraria,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51793,NS Mãe de Deus S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51794,NS da Piedade e S Félix,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1723,,
51795,NS do Rosario e S Antônio,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51796,NS da Ajuda e S Félix,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51797,Jesus Maria José,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51798,S Pedro,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51799,NS de Nazaré S Félix e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51800,NS da Guia e S Boaventura,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1723,,
51801,NS do Monserrat e S Antônio,"Bahia, port unspecified","Gold Coast, port unspecified","Bahia, port unspecified",1684,,
51804,NS de Nazaré S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1729,478,
51805,NS do Cabo e S Cruz,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1729,555,
51807,Jesus Maria José e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1745,401,
51808,NS da Conceição Penha de França e Santana,Lisbon,Luanda,"Bahia, port unspecified",1745,332,
51809,NS de Nazaré S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1745,291,
51810,S Rita S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1745,342,
51811,Jesus Maria José e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1746,271,
51812,Santana S Joaquim e NS da Conceição,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1746,327,
51813,S Domingos NS do Rosario e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1746,389,
51814,S Jorge e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1720,,
51851,NS das Necessidades S Jose e Desforço,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1807,142,2
51852,Vitória,"Bahia, port unspecified",Cabinda,"Bahia, port unspecified",1819,,
51853,Vitória,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1820,,
51855,Tibério,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1831,,
51856,Tibério,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1832,,
51857,Tibério,"Bahia, port unspecified","Lagos, Onim","Bahia, port unspecified",1835,,
51858,Tibério,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1836,,
51859,S Caetano e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1723,,
51860,NS do Tejo e Barroquinha,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,562,
51861,NS da Boa Morte Conceição e S Boaventura,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51862,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51863,NS da Boa Hora Santana e S Joaquim,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1722,,
51864,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1723,344,
51865,NS do Rosario e S José (a) Gonçalves,"Bahia, port unspecified",New Calabar,"Bahia, port unspecified",1723,,
51866,NS Mãe de Deus Monte do Carmo e S Antônio,"Bahia, port unspecified","Bight of Benin, port unspecified","Bahia, port unspecified",1723,355,
51867,Santíssimo Sacramento S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,286,
51868,NS da Piedade e S Félix,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1723,284,
51869,NS da Piedade e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,239,
51870,NS da Invocação Piedade e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1723,,
51871,NS da Guia e S Pedro da Guarda,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1724,,
51872,NS da Oliveira S Antônio e Almas,"Bahia, port unspecified","Gold Coast, port unspecified","Bahia, port unspecified",1723,,
51873,NS da Conceição e S Antônio da Mouraria,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1723,399,
51874,NS da Conceição Boa Hora e S Antônio da,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,557,
51875,NS de Nazaré e S Antônio das Barreiras,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,371,
51876,NS do Rosario e S Antônio,Lisbon,Costa da Mina,"Bahia, port unspecified",1724,344,
51877,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,559,
51878,NS da Boa Hora Santana e S Joaquim,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,541,
51879,S Antônio e Almas,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1724,332,
51880,NS da Encarnação e S Antônio,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,519,
51881,Bom Jesus de Bouças e S Sebastião,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1723,,
51882,NS do Rosario e S José (a) Gonçalves,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,107,
51883,NS da Boa Nova S José e Santana,"Bahia, port unspecified",Princes Island,"Bahia, port unspecified",1723,,
51884,NS do Rosario e S Antônio,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1723,,
51885,NS da Boa Morte Conceição e S Boaventura,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,670,
51886,NS da Oliveira S Antônio e Almas,"Bahia, port unspecified",Elmina,"Bahia, port unspecified",1724,,
51887,NS da Guia e S Boaventura,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,918,
51888,Jesus Maria José e NS da Graça,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,362,
51889,NS do Monte S Rita e Almas,"Bahia, port unspecified",Elmina,"Bahia, port unspecified",1725,,
51890,NS do Tejo e Barroquinha,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1724,,
51891,NS de Nazaré S Espírito e Almas,"Bahia, port unspecified",Elmina,"Bahia, port unspecified",1724,273,
51892,NS da Ajuda S Antônio e Almas,"Bahia, port unspecified","Gold Coast, port unspecified","Bahia, port unspecified",1724,,
51893,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1724,,
51894,NS da Oliveira S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1726,,
51895,NS da Boa Hora Santana e S Joaquim,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1724,,
51896,NS da Piedade e S Félix,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1725,,
51897,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1725,305,
51898,NS do Rosario e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,,
51899,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Princes Island,"Bahia, port unspecified",1724,,
51900,NS do Rosario e S José (a) Gonçalves,"Bahia, port unspecified",Formosa,"Bahia, port unspecified",1725,,
51901,NS da Boa Hora S José e Santana,"Bahia, port unspecified",Princes Island,"Bahia, port unspecified",1724,,
51902,NS da Piedade e S Félix,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1725,303,
51903,NS da Conceição e S Antônio da Mouraria,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1724,,
51905,Santíssimo Sacramento S Antônio e Almas,"Bahia, port unspecified",Jacquin,"Bahia, port unspecified",1725,,
51906,NS da Boa Morte Conceição e S Boaventura,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1725,,
51907,NS de Nazaré S Espírito e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1725,,
51908,S Isabel e S Félix,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1725,,
51909,NS do Rosario e S Francisco,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1725,,
51910,NS do Tejo e Barroquinha,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1726,,
51911,NS de Nazaré e S Antônio das Barreiras,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1725,,
51912,NS de Nazaré e S Antônio da Ilha do Príncipe,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1725,,
51913,NS da Piedade S Antônio e Almas,"Bahia, port unspecified",Jacquin,"Bahia, port unspecified",1725,,
51914,NS da Guia e S Boaventura,"Bahia, port unspecified","Gold Coast, port unspecified","Bahia, port unspecified",1725,,
51915,S João Batista e NS Piedade (a) Helena,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1725,,
51916,NS da Ajuda S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1725,,
51917,S Isabel e S Félix,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1726,,
51918,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Jacquin,"Bahia, port unspecified",1726,,
51919,NS da Barroquinha e S Rita,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1726,,
51920,NS da Boa Hora Santana e S Joaquim,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1726,,
51921,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1726,,
51922,NS da Piedade e S Félix,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1726,,
51923,Jesus Maria José e NS da Graça,"Bahia, port unspecified",Jacquin,"Bahia, port unspecified",1726,,
51924,NS de Nazaré e S José,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1726,,
51926,NS do Monte S Rita e Almas,"Bahia, port unspecified",Elmina,"Bahia, port unspecified",1727,,
51927,NS da Piedade e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1728,,
51928,NS da Conceição e S Antônio da Mouraria,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1726,,
51929,NS da Conceição Boa Hora e S Antônio da,"Bahia, port unspecified",Princes Island,"Bahia, port unspecified",1726,,
51930,NS da Ajuda S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1727,,
51931,NS do Livramento e S Antônio,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1726,,
51932,NS da Boa Morte Conceição e S Boaventura,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1727,,
51933,NS de Nazaré e S Antônio das Barreiras,"Bahia, port unspecified","Bight of Benin, port unspecified","Bahia, port unspecified",1727,,
51934,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Jacquin,"Bahia, port unspecified",1727,,
51935,NS da Oliveira e Bom Jesus do Penedo,"Bahia, port unspecified",Elmina,"Bahia, port unspecified",1727,,
51936,NS da Barroquinha e S Rita,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1727,,
51937,Jesus Maria José e NS da Graça,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1728,,
51939,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1728,,
51940,NS da Ajuda S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1736,,
51942,NS do Monte Santiago e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1735,400,
51943,NS da Boa Hora Santana e S Joaquim,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1736,517,
51944,NS de Nazaré e S José,"Bahia, port unspecified","Bight of Benin, port unspecified","Bahia, port unspecified",1735,65,
51945,NS da Penha e S Francisco,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1735,,
51946,Santiago e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1738,375,
51947,NS do Livramento S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1739,432,
51948,Jesus Maria José e Santana (a) Leão Dourado,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1739,391,
51949,Santana e S Joaquim,"Bahia, port unspecified",West of Cape Apolonia,"Bahia, port unspecified",1738,,
51950,NS da Vida e S Antônio da Conceição,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1738,585,
51951,NS da Conceição da Praia S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1739,348,
51952,NS das Mercês S Antônio e Almas,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1739,32,
51953,Bom Jesus de Vilanova (a) Bom Jesus da Confiança,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1739,603,
51954,S José S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1738,,
51955,S André e Santana,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1739,,
51956,NS do Pilar S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1739,357,
